,MTprime,MPhi,limit_p1,limit_p2,limit_m1,limit_m2,exp,obs
240,2700.0,350.0,7.0982760190963745,10.32697081565857,2.8125,1.875,3.75,2.2374262923135086
241,2700.0,500.0,55.9977388381958,72.78695106506348,35.43750286102295,20.250000953674316,40.50000190734863,45.61530794485648
246,2800.0,75.0,4.528023302555084,6.823843717575073,1.6874998807907104,1.1249999701976776,2.2499999403953552,2.465100008923193
242,2800.0,100.0,4.402463138103485,6.82286262512207,1.6874998807907104,1.1249999701976776,2.2499999403953552,1.9210538467355356
190,2800.0,125.0,3.9719703793525696,6.819499731063843,1.6874998807907104,1.1249999701976776,2.2499999403953552,3.138698054162737
278,2800.0,150.0,2.8316503763198853,4.266625642776489,1.40625,0.9375,1.875,1.8047204480778962
243,2800.0,175.0,5.295960903167725,8.16591203212738,2.250000089406967,1.5000000596046448,3.0000001192092896,2.9125876247894973
191,2800.0,200.0,4.530640542507172,6.826601624488831,2.250000089406967,1.5000000596046448,3.0000001192092896,2.862461531382763
261,2800.0,225.0,2.359708547592163,3.5555213689804077,1.171875,0.78125,1.5625,1.6157033327296784
244,2800.0,250.0,2.265320271253586,3.4133008122444153,1.1250000447034836,0.7500000298023224,1.5000000596046448,1.388719665100788
262,2800.0,275.0,2.2066502273082733,3.40246319770813,0.9375,0.625,1.2499999999999998,0.8868380686842091
263,2800.0,300.0,2.8316503763198853,4.266625642776489,1.40625,0.9375,1.875,0.9123977215324421
264,2800.0,325.0,3.7755337357521057,5.688834190368652,1.875,1.25,2.4999999999999996,1.14273558371239
192,2800.0,350.0,5.678620934486389,8.907315731048584,2.250000089406967,1.5000000596046448,3.0000001192092896,2.0214166158070137
245,2800.0,450.0,21.778368949890137,28.399617671966553,14.573123455047607,12.938872575759888,17.296874523162842,18.640626915545894
193,2800.0,500.0,45.627784729003906,59.30788516998291,28.875000476837158,16.49999976158142,32.99999952316284,37.24558873149011
80,2900.0,75.0,4.528023302555084,6.823843717575073,1.6874998807907104,1.1249999701976776,2.2499999403953552,2.3
194,2900.0,100.0,4.528023302555084,6.823843717575073,1.6874998807907104,1.1249999701976776,2.2499999403953552,1.9716492442632911
247,2900.0,125.0,4.25896555185318,6.821742057800293,1.6874998807907104,1.1249999701976776,2.2499999403953552,3.1871508353407996
265,2900.0,150.0,2.8316503763198853,4.984113574028015,1.40625,0.9375,1.875,1.955466936723402
195,2900.0,175.0,5.295960903167725,8.16591203212738,2.250000089406967,1.5000000596046448,3.0000001192092896,2.9126840498130813
248,2900.0,200.0,4.530640542507172,6.826601624488831,2.250000089406967,1.5000000596046448,3.0000001192092896,2.8698477162203733
266,2900.0,225.0,2.359708547592163,3.5555213689804077,1.171875,0.78125,1.5625,1.5964225039646627
196,2900.0,250.0,2.265320271253586,3.4133008122444153,1.1250000447034836,0.7500000298023224,1.5000000596046448,1.3605139214203412
267,2900.0,275.0,2.2066502273082733,3.40246319770813,0.9375,0.625,1.2499999999999998,0.8671405612153932
268,2900.0,300.0,2.8316503763198853,4.266625642776489,1.40625,0.9375,1.875,0.9832735874877312
269,2900.0,325.0,3.7755337357521057,5.688834190368652,1.875,1.25,2.4999999999999996,1.0979945901295105
249,2900.0,350.0,5.295960903167725,8.6442369222641,2.250000089406967,1.5000000596046448,3.0000001192092896,2.0131864577054768
197,2900.0,450.0,21.011111736297607,27.399091720581055,14.018967151641846,12.417846918106079,16.687500476837158,17.95781603790578
79,2900.0,500.0,40.44280529022217,52.568349838256836,25.593750476837158,14.624999761581421,29.249999523162842,33.24927802044833
89,3000.0,75.0,4.528023302555084,6.823843717575073,1.6874998807907104,1.1249999701976776,2.2499999403953552,3.1535621065414836
81,3000.0,100.0,4.528023302555084,6.823843717575073,1.6874998807907104,1.1249999701976776,2.2499999403953552,2.1537924475809134
82,3000.0,125.0,4.25896555185318,6.821742057800293,1.6874998807907104,1.1249999701976776,2.2499999403953552,3.1840559851920833
270,3000.0,150.0,2.8316503763198853,4.984113574028015,1.40625,0.9375,1.875,2.0000707066214356
83,3000.0,175.0,5.295960903167725,8.16591203212738,2.250000089406967,1.5000000596046448,3.0000001192092896,2.9844760755780415
84,3000.0,200.0,4.530640542507172,6.826601624488831,2.250000089406967,1.5000000596046448,3.0000001192092896,2.8774446785399865
271,3000.0,225.0,2.2066502273082733,3.6017653346061707,0.9375,0.625,1.2499999999999998,1.5608322473388112
85,3000.0,250.0,2.265320271253586,3.4133008122444153,1.1250000447034836,0.7500000298023224,1.5000000596046448,1.3567244796659372
272,3000.0,275.0,2.2066502273082733,3.40246319770813,0.9375,0.625,1.2499999999999998,0.9110243818299291
273,3000.0,300.0,2.8316503763198853,4.266625642776489,1.40625,0.9375,1.875,0.8818124747194243
274,3000.0,325.0,3.309975564479828,5.103694796562195,1.40625,0.9375,1.875,1.050622385899774
86,3000.0,350.0,5.295960903167725,8.6442369222641,2.250000089406967,1.5000000596046448,3.0000001192092896,1.8372310464170007
87,3000.0,450.0,19.599909782409668,25.49485683441162,12.976226806640625,11.480712890625,15.46875,16.643673670785525
88,3000.0,500.0,37.33182430267334,48.52463245391846,23.624999523162842,13.500000238418579,27.000000476837158,30.60680720041418
